iter	Logloss
0	0.5245345829
1	0.4392866377
2	0.3849126055
3	0.3569320888
4	0.3357613718
5	0.3155405871
6	0.3060663778
7	0.2927769636
8	0.2836290726
9	0.2740558567
10	0.2683722955
11	0.2578343119
12	0.2467293668
13	0.2413836339
14	0.236571703
15	0.2266413892
16	0.225703467
17	0.2182869187
18	0.2147010351
19	0.2103540502
20	0.2055550674
21	0.199098971
22	0.1884597119
23	0.180934066
24	0.1779945805
25	0.1688169465
26	0.1655233423
27	0.1631911612
28	0.1616325723
29	0.1595693263
30	0.1535910771
31	0.1505109758
32	0.1481657737
33	0.1442019139
34	0.1427249791
35	0.1374074369
36	0.1303237855
37	0.1293198772
38	0.1252259154
39	0.1237525979
40	0.1206754523
41	0.1156156546
42	0.1130856646
43	0.1060033685
44	0.104495768
45	0.09656837011
46	0.09552326164
47	0.09344232364
48	0.08179893112
49	0.08081299114
50	0.07979766832
51	0.06603242219
52	0.0653090196
53	0.05836611687
54	0.05318166413
55	0.05018678448
56	0.04952483814
57	0.04570522159
58	0.04297410353
59	0.04072123414
60	0.03816773215
61	0.03766705035
62	0.03527093962
63	0.03494426686
64	0.0344124081
65	0.03280990676
66	0.03129433261
67	0.02976670046
68	0.02953265135
69	0.02939598496
70	0.02803680908
71	0.02686193007
72	0.02609224851
73	0.02549547764
74	0.02474696416
75	0.02460876047
76	0.02368500322
77	0.02348006533
78	0.02333770803
79	0.02255133366
80	0.02183821589
81	0.02166677284
82	0.02086330327
83	0.02076463949
84	0.02068003636
85	0.02019704326
86	0.02011553941
87	0.01952469169
88	0.01906838454
89	0.01899470548
90	0.01893745124
91	0.01887251099
92	0.0184619144
93	0.01840561266
94	0.01831007962
95	0.01824724493
96	0.01819909867
97	0.01779532198
98	0.01774950112
99	0.01711787834
100	0.01695315479
101	0.01684308905
102	0.01653943882
103	0.0164757683
104	0.01644124767
105	0.01640827065
106	0.0163682849
107	0.01592491238
108	0.0158925455
109	0.01584322363
110	0.0157446698
111	0.01539413521
112	0.01536176558
113	0.01529770919
114	0.01526624027
115	0.01523897873
116	0.01520077497
117	0.01478754267
118	0.01475796185
119	0.01445145001
120	0.01413237248
121	0.01378354943
122	0.01341052696
123	0.01338407955
124	0.01335837103
125	0.01328583946
126	0.01280533679
127	0.01277915253
128	0.01271889076
129	0.01265871603
130	0.01263486621
131	0.01259947287
132	0.01257413518
133	0.01255389257
134	0.01251887363
135	0.01250032414
136	0.01229030757
137	0.01227257292
138	0.01225629101
139	0.0119199832
140	0.01160933635
141	0.01159234207
142	0.0115775998
143	0.01149080867
144	0.01144361025
145	0.01142800315
146	0.01141531217
147	0.01140063752
148	0.01138799061
149	0.01107928018
150	0.01100122091
151	0.01100121111
152	0.01098957382
153	0.01096921053
154	0.01078701433
155	0.01073666421
156	0.01067725039
157	0.01066474142
158	0.0105416547
159	0.0105298277
160	0.01029158508
161	0.01026111839
162	0.009960358298
163	0.009757809364
164	0.009460659121
165	0.009447145045
166	0.009404027487
167	0.009368276461
168	0.009224843533
169	0.009120111509
170	0.00895875217
171	0.008947336674
172	0.008813296407
173	0.008704518879
174	0.008679277507
175	0.008673262393
176	0.00866291681
177	0.008419896914
178	0.008235172759
179	0.008202782922
180	0.008191161213
181	0.008078784987
182	0.008066365396
183	0.008055722407
184	0.008010859789
185	0.008001573427
186	0.008001558524
187	0.007891280053
188	0.007777099429
189	0.007777080751
190	0.007655496483
191	0.007636268507
192	0.007631714655
193	0.007621760916
194	0.007608655685
195	0.00758065459
196	0.007573444249
197	0.007552989922
198	0.007524029737
199	0.007382559751
200	0.007275551275
201	0.007275408227
202	0.007275384213
203	0.007270718474
204	0.007142813707
205	0.007128199675
206	0.007128105867
207	0.007111098477
208	0.007102315175
209	0.007027911537
210	0.007027722826
211	0.007020556961
212	0.007006366796
213	0.006999485672
214	0.006900606316
215	0.006874378804
216	0.006810843431
217	0.006778792503
218	0.006684856646
219	0.006684713225
220	0.006667669535
221	0.006648888631
222	0.006635739825
223	0.006553319064
224	0.006548570183
225	0.006452109669
226	0.006357256282
227	0.006345527373
228	0.006268663187
229	0.006262235285
230	0.006246049866
231	0.00624595888
232	0.006241002047
233	0.006234175959
234	0.006221497179
235	0.006206692366
236	0.006191804187
237	0.00609400515
238	0.00603368996
239	0.006033389021
240	0.006033337651
241	0.005962424203
242	0.005948980136
243	0.005888217042
244	0.005876363683
245	0.005876334211
246	0.00580185783
247	0.005800472268
248	0.005795701845
249	0.005696680744
250	0.005691503291
251	0.005691232943
252	0.005691227902
253	0.005687027224
254	0.005676187918
255	0.005657262648
256	0.005652493479
257	0.005649062916
258	0.005645523454
259	0.005619546987
260	0.005543160322
261	0.005543011331
262	0.005538692132
263	0.005538422782
264	0.005535798734
265	0.005532045237
266	0.005523702034
267	0.005493096363
268	0.005492899869
269	0.005442042884
270	0.005435913198
271	0.005432568363
272	0.005422714391
273	0.005414146639
274	0.005412346791
275	0.005402398634
276	0.005366356
277	0.005359555135
278	0.005309713989
279	0.005236265404
280	0.005234466413
281	0.005231074726
282	0.005168288034
283	0.005168275374
284	0.005165571672
285	0.005103743889
286	0.005098259917
287	0.005098071379
288	0.005087650547
289	0.005087625229
290	0.005078779131
291	0.005070607129
292	0.004997196263
293	0.004994243516
294	0.004994243516
295	0.004984907951
296	0.004944734613
297	0.004944333344
298	0.004944244974
299	0.004942073076
300	0.004937928134
301	0.004937878885
302	0.004937108092
303	0.004936949712
304	0.00490760815
305	0.004842996613
306	0.004842836017
307	0.00484278619
308	0.004842762762
309	0.004794604991
310	0.004786349849
311	0.004711926694
312	0.004667371555
313	0.004653257028
314	0.004653200484
315	0.004627332733
316	0.004577648072
317	0.004577414689
318	0.004570042361
319	0.00453919082
320	0.004539117916
321	0.00450424697
322	0.00449969405
323	0.004483404259
324	0.004483339154
325	0.004483222585
326	0.004466778792
327	0.004466486614
328	0.00443951354
329	0.004400290681
330	0.004386296231
331	0.00435013875
332	0.004348853779
333	0.004343372277
334	0.004343330309
335	0.004343259354
336	0.004341055301
337	0.004334350335
338	0.004334124016
339	0.004334057199
340	0.004306746741
341	0.004303152551
342	0.004303107002
343	0.004274800961
344	0.004271982993
345	0.004227377352
346	0.004189526886
347	0.004187756926
348	0.004187688004
349	0.004127444075
350	0.004090624497
351	0.004072105305
352	0.004033032934
353	0.004015523903
354	0.003991279139
355	0.003952782554
356	0.003952778335
357	0.003947017671
358	0.003942154891
359	0.00391911434
360	0.003890432615
